OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047091-U/S,"WMHMD, station:WMHMD_UPSTRM",River/Stream,WMHMD_UPSTRMDrop structure upstream of Woodman Hills WWTP Discharge,11020004,,,,,38.9699890000,-104.5918670000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,041,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047139-EFF,CO0047139 Meeker SD WWTF Effluent,Facility Municipal Sewage (POTW),,14050005,,,,,40.0202980000,-107.5516650000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,103,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047147-EFF,CO0047147 Upper Valley San Dist WWTF Effluent,Facility Municipal Sewage (POTW),,14080101,,,,,37.4354600000,-107.5453300000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,067,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047198-EFF,CO0047198 Lochbuie WWTF Effluent,Facility Municipal Sewage (POTW),,10190003,,,,,40.0285000000,-104.6900000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047287-AUX,S. Platte River Gage Near Kersey (PLAKERCO),River/Stream,,10190003,,,,,40.4123000000,-104.5633000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047287-D/S,South Platte D/S of CO0047287,River/Stream,Closest gage is at the S Platte River bridge north of Kersey (PLAKERCO),10190003,,,,,40.3580000000,-104.7150000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047287-EFF,Hill-N-Park Sanitation District WWTP,Facility Municipal Sewage (POTW),City of Evans Hill-N-Park Sanitation District Facility Discharge,10190003,,,,,40.3610000000,-104.7320000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047287-U/S,South Platte U/S of CO0047287,River/Stream,New upstream site for new facility that replaced CO0020508,10190003,,,,,40.3570000000,-104.7300000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047317-EFF,CO0047317 Magic Sky Ranch Girl Scout Camp WWTF Effluent,Facility Privately Owned Non-industrial,,10190007,,,,,40.7791110000,-105.4715110000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,069,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047414-EFF,CO0047414 Town of Eaton discharge Effluent,Facility Municipal Sewage (POTW),"Collins Street, east of highway 85. Discharge point 001A",10190007,,,,,40.5238890000,-104.7016670000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047449-EFF,CO0047449 Milner WWTF Discharge,Facility Municipal Sewage (POTW),,14050001,,,,,40.4784900000,-107.0194000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,107,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047473-EFF,CO0047473 Shwayder Camp WWTF Effluent,Facility Privately Owned Non-industrial,,10190004,,,,,39.6608000000,-105.6108000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,019,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047627-EFF,"2EFF, City of Ft Collins Drake Water Reclamation Effluent, Permit CO-0047627",Facility Municipal Sewage (POTW),"2EFFCity of Fort Collins Drake Water Reclamation Effluent, Colorado Discharge Permit CO-0047627",10190007,,,,,40.5565330000,-105.0201990000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,069,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047651-EFF,CO0047651 Eldorado Springs WWTF Effluent,Facility Municipal Sewage (POTW),,10190005,,,,,39.9344000000,-105.2727000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,013,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047741-EFF,CO0047741 Front Range Airport WWTF Effluent,Facility Municipal Sewage (POTW),,10190003,,,,,39.7907000000,-104.5650000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,001,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047970-EFF,Woodlin School R104 WWTF Effluent,Facility Municipal Sewage (POTW),,10190013,,,,,39.7881660000,-103.5167500000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,121,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0047988-EFF,CO0047988 Conifer High School WWTP Effluent,Facility Municipal Sewage (POTW),Conifer High School,10190002,,,,,39.5276920000,-105.3108330000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,059,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048143-EFF,CO0048143 Mesa WSD outfall 001a,Facility Municipal Sewage (POTW),,14010005,,,,,39.1730000000,-108.1394000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,077,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048151-D/S,Colorado River d/s of CO0048151 Rifle Regional WWRF,River/Stream,The site is just downstream of the WWTF outfall,14010005,,,,,39.5189100000,-107.8111200000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,045,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048151-EFF,CO0048151 Rifle Regional WW Reclamation Facility Outfall,Facility Municipal Sewage (POTW),,14010005,,,,,39.5213500000,-107.8108100000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,045,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048151-U/S,Colorado River u/s of CO0048151 Rifle Regional WWRF,River/Stream,The site is just upstream of the WWTF,14010005,,,,,39.5229200000,-107.7893500000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,045,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048241-D/S,Eagle River D/S of CO0048241 Eagle WWTF at gage,River/Stream,At USGS river gage 09070000.,14010003,,,,,39.6494400000,-106.9530560000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,037,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048241-EFF,CO0048241 Eagle WWTF Effluent,Facility Municipal Sewage (POTW),,14010003,,,,,39.6483300000,-106.8441570000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,037,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048241-U/S,Eagle River U/S of CO0048241 Eagle WWTF,River/Stream,,14010003,,,,,39.6485160000,-106.8427970000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,037,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048291-D/S,Los Pinos River D/S CO0048291 Town of Bayfield WWTF,River/Stream,At usgs gauging station 09353800,14080101,,,,,37.1661110000,-107.5825000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,067,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048291-EFF,CO0048291 Town of Bayfield SD Effluent,Facility Municipal Sewage (POTW),,14080101,,,,,37.2163890000,-107.5966670000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,067,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048291-U/S,Los Pinos River U/S CO0048291 Town of Bayfield WWTF,River/Stream,20 feet upstream of effluent discharge,14080101,,,,,37.2163890000,-107.5966670000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,067,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048429-EFF,CO0048429 Edith Wolford Academy School/District 20 WWTF Effluent,Facility Municipal Sewage (POTW),,11020003,,,,,39.0285590000,-104.7021100000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,041,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048437-EFF,CO0048437 Town of Kremmling WWTF Discharge,Facility Municipal Sewage (POTW),,14010001,,,,,40.0600000000,-106.4055560000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,049,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048445-D/S,Boulder Creek D/S of CO0048445 Erie Outfall,River/Stream,Boulder Creek at gauging station,10190005,,,,,40.1520760000,-105.0151880000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048445-EFF,CO0048445 Erie Facility POTW Effluent,Facility Municipal Sewage (POTW),Plant Effluent,10190005,,,,,40.1020880000,-105.0474370000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048445-U/S,Boulder Creek U/S of CO0048445 Erie Outfall,River/Stream,Boulder Creek above outfall,10190005,,,,,40.1011970000,-105.0479730000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048828-EFF,CO0048828 Peaceful Valley WWTF Effluent,Facility Municipal Sewage (POTW),001A outfall for WWTF,10190005,,,,,40.1344270000,-105.4932400000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,013,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048830-EFF,Gypsum WWTP Effluent,Facility Municipal Sewage (POTW),Plant Outfall,14010003,,,,,39.6520000000,-106.9620000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,037,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048847-EFF,Cameo Eagle Travel LLC CRVS TW effluent discharge point,Facility Privately Owned Non-industrial,,14010005,,,,,39.1557890000,-108.3001890000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,077,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048852-AUX,Colorado River U/S Flow at USGS 09085100,River/Stream,USGS Gage Station 09085100 Colorado River below Glenwood Springs. The gage is downstream of the Roaring Fork Confluence.,14010005,,,,,39.5542500000,-107.3376330000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,045,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048852-D/S,Colorado River downstream of CO0048852 Glenwood Springs WWTF,River/Stream,100 yds Down Stream of Discharge,14010005,,,,,39.5599000000,-107.3733000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,045,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048852-EFF,CO0048852 Glenwood Springs WWTF Effluent,Facility Municipal Sewage (POTW),Waste Water Effluent,14010005,,,,,39.5602000000,-107.3723000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,045,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048852-U/S,Colorado River U/S of CO0048852 Glenwood Springs WWTF,River/Stream,100 yds Upstream of discharge,14010005,,,,,39.5605000000,-107.3713000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,045,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048854-D/S,Colorado River Downstream of CO0048854 Fruita WWTF,River/Stream,,14010005,,,,,39.1327780000,-109.0263890000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,077,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048854-EFF,C0048854 Fruita WWTF Effluent,Facility Municipal Sewage (POTW),Samples taken after UV disinfection,14010005,,,,,39.1683900000,-108.7779100000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,077,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048854-U/S,Colorado River Upstream of CO0048854 Fruita WWTF,River/Stream,Samples taken after to agricultural washes.(farm fields),14010005,,,,,39.1591100000,-108.7546900000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,077,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048860-D/S,"CO0048860 022FERN, City of Greeley SS4 MM 2.2",River/Stream,LFGC022FERN City of Greeley SS4 MM 2.2,10190007,,,,,40.4176970000,-104.6397590000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048860-EFF,"LEPRINOEFF, Leprino Foods, Inc Effluent Discharge, Permit CO-0048860",Facility Industrial,"LEPRINOEFFPoudre River at Leprino Foods, Inc Effluent Discharge, Colorado Discharge Permit CO-0048860",10190007,,,,,40.4214030000,-104.6751870000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048860-U/S,"054PLEP, Poudre River Upstream of Leprino Foods, Inc @ MM 5.4",River/Stream,"054PLEPPoudre River Upstream of Leprino Foods, Inc @ MM 5.4",10190007,,,,,40.4215660000,-104.6754000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048861-EFF,CO0048861 Hidden View Estates WWTF Effluent Discharge,Facility Privately Owned Non-industrial,,10190006,,,,,40.4290000000,-105.1810000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,069,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048870-EFF,Spring Canyon WWTP,Facility Privately Owned Non-industrial,,11020001,,,,,38.7982560000,-106.2470370000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,015,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048900-EFF,Bear Ranch WWTF Effluent CO0048900-001a,Facility Municipal Sewage (POTW),Discharge to Deep Creek,14020004,,,,,38.9619440000,-107.3222220000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,051,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048996-D/S,NOOSA - CACHE LA POUDRE DWNSTRM OF WWTF EFFLUENT,River/Stream,Noosa - Downstream Sampling Location on the Cache La Poudre,10190007,,,,,40.6416080000,-105.1727780000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,069,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048996-EFF,NOOSA YOGHURT WWTF EFFLUENT,Facility Municipal Sewage (POTW),Discharge to the Cache La Poudre,10190007,,,,,40.6459140000,-105.1739280000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,069,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048996-U/S,NOOSA - CACHE LA POUDRE UPSTRM OF WWTF EFFLUENT,River/Stream,Noosa - Upstream Sampling Location on the Cache La Poudre,10190007,,,,,40.6458330000,-105.1738890000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,069,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0048998-EFF,BERTHOUD REGIONAL WWTF EFFLUENT,Facility Municipal Sewage (POTW),,10190006,,,,,40.3079800000,-104.9705000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,123,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0049000-EFF,OLD HOMESTEAD MHP WWTF EFFLUENT,Facility Municipal Sewage (POTW),Old Homestead Mobile Home Park WWTF,14080104,,,,,37.1210400000,-107.8678400000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,067,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0049019-EFF,CO0049019 Fox Acres WWTF Effluent,Facility Privately Owned Non-industrial,CO0049019 Fox Acres WWTF Effluent Outfall (Formerly COG589112),10190007,,,,,40.8116670000,-105.5666700000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,069,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0049026-EFF,MID VALLEY METRO DIST WWTF Effluent,Facility Municipal Sewage (POTW),WWTP Effluent - UV Building,14010004,,,,,39.4018360000,-107.1127920000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,037,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0049036-EFF,Frost Creek Clubhouse WWTF Effluent,Facility Municipal Sewage (POTW),,14010003,,,,,39.5795300000,-106.7679700000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,037,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0049042-EFF,Caliche WWTF Effluent Outfall,Facility Municipal Sewage (POTW),,10190012,,,,,40.8235950000,-102.9595470000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,075,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO153M,FOURMILE CREEK <EPA REMAP SITE>,River/Stream,,11020001,,,,,38.9661110000,-106.1397220000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,08,015,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-COG588006-EFF,COG588006 Riverbend Water and Sewer District Effluent,Facility Municipal Sewage (POTW),Riverbend Subdivision,14010005,,,,,39.5687000000,-107.5350000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,045,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-COG588017-EFF,COG588017 Mount Princeton Hot Springs Resort WWTF Effluent,Facility Privately Owned Non-industrial,KLR pulled coordinates from permit,11020001,,,,,38.7327780000,-106.1663890000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,015,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-COG588018-EFF,COG588018 Fun Valley Resort WWTF Effluent,Facility Privately Owned Non-industrial,"36000 W US Hwy 160, SF, CO 81165",13010001,,,,,37.6144190000,-106.6940500000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,105,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-COG588020-EFF,COG588020 Durango Riverside Resort WWTF Effluent,Facility Privately Owned Non-industrial,,14080104,,,,,37.4493000000,-107.8019000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,067,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-COG588022-EFF,COG588022 MEADOWBROOK MHP WWTF Effluent,Facility Privately Owned Non-industrial,,11020002,,,,,38.2692940000,-104.4738920000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,101,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-COG588026-EFF,COG588026 Vallecito Resort WWTF Effluent,Facility Privately Owned Non-industrial,,14080101,,,,,37.3794850000,-107.5818440000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,067,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-COG588032-EFF,COG588032 Delta Correctional Center Effluent,Facility Municipal Sewage (POTW),,14020005,,,,,38.7122900000,-108.1482420000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,029,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-COG588039-EFF,COG588039 South Fork WSD Plant Effluent,Facility Municipal Sewage (POTW),,13010001,,,,,37.6770400000,-106.6141900000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,105,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-COG588041-EFF,COG588041 Ouray Ranch Effluent,Facility Privately Owned Non-industrial,,14010001,,,,,40.1200000000,-105.9005560000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,049,,,,,,,,,,STORET
